ID_Soporte;ITEM;EWP;CWP;CWA;PWP;ID_LINEA;ID_ISO;CLASE;ID_TipoSoporte;DIAM.;CANTIDAD;UNIDAD;PESO_TOTAL;UNIDAD2;SUMINISTRO;OBSERV.;;
"284_SL-02, ANGULO ANCLAJE LATERAL_6""";284;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-6""-C1-0013-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"6""";1;un;-;kg;Contratista;;;
"285_SL-02, ANGULO ANCLAJE LATERAL_6""";285;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-6""-C1-0013-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"6""";1;un;-;kg;Contratista;;;
"288_SL-02, ANGULO ANCLAJE LATERAL_6""";288;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-6""-C1-0013-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"6""";1;un;-;kg;Contratista;;;
"289_SL-02, ANGULO ANCLAJE LATERAL_6""";289;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-6""-C1-0013-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"6""";1;un;-;kg;Contratista;;;
"290_SL-02, ANGULO ANCLAJE LATERAL_6""";290;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-6""-C1-0013-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"6""";1;un;-;kg;Contratista;;;
"294_SL-02, ANGULO ANCLAJE LATERAL_6""";294;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-6""-C1-0013-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"6""";1;un;-;kg;Contratista;;;
"295_SL-02, ANGULO ANCLAJE LATERAL_6""";295;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-6""-C1-0013-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"6""";1;un;-;kg;Contratista;;;
"307_SL-02, ANGULO ANCLAJE LATERAL_6""";307;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-6""-C1-0013-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"6""";1;un;-;kg;Contratista;;;
"312_SL-02, ANGULO ANCLAJE LATERAL_6""";312;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-6""-C1-0013-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"6""";1;un;-;kg;Contratista;;;
"319_SL-02, ANGULO ANCLAJE LATERAL_6""";319;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-6""-C1-0013-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"6""";1;un;-;kg;Contratista;;;
"321_SL-02, ANGULO ANCLAJE LATERAL_6""";321;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-6""-C1-0013-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"6""";1;un;-;kg;Contratista;;;
"339_SL-02, ANGULO ANCLAJE LATERAL_6""";339;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-6""-C1-0013-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"6""";1;un;-;kg;Contratista;;;
"341_SL-02, ANGULO ANCLAJE LATERAL_6""";341;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-6""-C1-0013-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"6""";1;un;-;kg;Contratista;;;
"342_SL-02, ANGULO ANCLAJE LATERAL_6""";342;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-6""-C1-0013-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"6""";1;un;-;kg;Contratista;;;
"351_SL-02, ANGULO ANCLAJE LATERAL_6""";351;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-6""-C1-0013-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"6""";1;un;-;kg;Contratista;;;
"355_SL-02, ANGULO ANCLAJE LATERAL_6""";355;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-6""-C1-0013-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"6""";1;un;-;kg;Contratista;;;
"360_SL-02, ANGULO ANCLAJE LATERAL_6""";360;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-6""-C1-0013-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"6""";1;un;-;kg;Contratista;;;
"361_SL-02, ANGULO ANCLAJE LATERAL_6""";361;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-6""-C1-0013-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"6""";1;un;-;kg;Contratista;;;
"368_SL-02, ANGULO ANCLAJE LATERAL_6""";368;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-6""-C1-0013-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"6""";1;un;-;kg;Contratista;;;
"373_SL-02, ANGULO ANCLAJE LATERAL_6""";373;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-6""-C1-0013-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"6""";1;un;-;kg;Contratista;;;
"382_SL-02, ANGULO ANCLAJE LATERAL_6""";382;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-6""-C1-0013-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"6""";1;un;-;kg;Contratista;;;
"398_SL-02, ANGULO ANCLAJE LATERAL_6""";398;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-6""-C1-0013-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"6""";1;un;-;kg;Contratista;;;
"403_SL-02, ANGULO ANCLAJE LATERAL_6""";403;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-6""-C1-0013-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"6""";1;un;-;kg;Contratista;;;
"404_SL-02, ANGULO ANCLAJE LATERAL_6""";404;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-6""-C1-0013-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"6""";1;un;-;kg;Contratista;;;
"410_SL-02, ANGULO ANCLAJE LATERAL_6""";410;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-6""-C1-0013-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"6""";1;un;-;kg;Contratista;;;
"413_SL-02, ANGULO ANCLAJE LATERAL_6""";413;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-6""-C1-0013-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"6""";1;un;-;kg;Contratista;;;
"417_SL-02, ANGULO ANCLAJE LATERAL_6""";417;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-6""-C1-0013-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"6""";1;un;-;kg;Contratista;;;
"422_SL-02, ANGULO ANCLAJE LATERAL_6""";422;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-6""-C1-0013-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"6""";1;un;-;kg;Contratista;;;
"423_SL-02, ANGULO ANCLAJE LATERAL_6""";423;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-6""-C1-0013-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"6""";1;un;-;kg;Contratista;;;
"425_SL-02, ANGULO ANCLAJE LATERAL_6""";425;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-6""-C1-0013-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"6""";1;un;-;kg;Contratista;;;
"457_SL-02, ANGULO ANCLAJE LATERAL_6""";457;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-6""-C1-0013-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"6""";1;un;-;kg;Contratista;;;
"462_SL-02, ANGULO ANCLAJE LATERAL_6""";462;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-6""-C1-0013-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"6""";1;un;-;kg;Contratista;;;
"508_SP-05, SOPORTE PUNTUAL APOYO CAÑERIAS_6""";508;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-6""-C1-0013-N";;C1;SP-05, SOPORTE PUNTUAL APOYO CAÑERIAS;"6""";1;un;-;kg;Contratista;;;
"173_SA-10, ABRAZADERA ESTANDAR_10""";173;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;03351-RW-250-H1-0010-N;;H1;SA-10, ABRAZADERA ESTANDAR;"10""";1;un;-;kg;Contratista;;;
"165_SA-10, ABRAZADERA ESTANDAR_14""";165;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;03351-RW-450-H1-0008-N;;H1;SA-10, ABRAZADERA ESTANDAR;"14""";1;un;-;kg;Contratista;;;
"166_SA-10, ABRAZADERA ESTANDAR_14""";166;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;03351-RW-450-H1-0008-N;;H1;SA-10, ABRAZADERA ESTANDAR;"14""";1;un;-;kg;Contratista;;;
"179_SA-10, ABRAZADERA ESTANDAR_14""";179;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;03351-RW-450-H1-0008-N;;H1;SA-10, ABRAZADERA ESTANDAR;"14""";1;un;-;kg;Contratista;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
